X,Class1,Class2
0.707103,,7.35847
0.687711,,6.46853
0.808452,,3.19821
0.735362,,2.80954
0.799654,,7.26742
1.02286,,1.8148
0.703023,,5.42283
2.44029,,5.23685
0.4277,,-0.00559568
0.269883,,8.6623
0.569947,,7.07611
-0.640542,,1.53476
0.985103,,0.866152
-2.07791,,8.26499
-0.65871,,5.68606
0.674382,,6.61585
0.690697,,-1.02508
0.942245,,0.777951
0.321975,,0.0618041
-0.0975077,,4.95432
0.631905,,8.42548
-1.71908,,3.05622
-1.88355,,0.453992
1.19351,,10.7614
0.0595129,,3.88726
0.870649,,-4.48933
2.20532,,4.42771
0.0249181,,8.27853
1.737,,4.06701
1.33238,,10.3825
1.45945,,1.89052
-0.338071,,1.1844
1.9854,,3.28834
-0.881274,,-2.27856
-0.412369,,5.90323
0.777947,,5.58744
1.58541,,6.04995
1.16102,,3.99941
-1.60378,,6.84821
-0.338461,,-0.417416
0.585986,,-0.0694375
0.453583,,1.95962
1.55563,,4.18611
-1.12916,,2.9835
0.468642,,3.28199
-0.983972,,-1.42152
-0.209945,,0.899161
2.09255,,2.81982
1.82071,,6.1293
0.951271,,6.33723
0.556473,,2.33431
1.83134,,4.34848
1.42679,,4.74108
1.1277,,7.17827
1.24261,,2.62353
1.37797,,-1.00834
0.259206,,9.43492
1.64046,,2.5361
1.62175,,8.49265
-0.135512,,0.952643
1.97393,,3.27707
1.24486,,3.57967
2.0405,,8.8932
1.90706,,6.7093
-0.0202765,,1.27479
0.0698316,,5.08419
2.61304,,3.56404
1.39812,,1.96546
0.606927,,1.0878
0.54766,,4.46537
1.52152,,1.46886
1.70714,,5.08785
-1.01827,,4.40386
1.21823,,5.89553
0.374201,,3.67848
3.03489,,4.45201
1.36056,,4.93451
1.18248,,8.29719
1.10709,,3.01472
1.03608,,4.62405
2.62783,,2.66853
1.2751,,4.01784
1.14699,,8.93073
1.71058,,3.85695
0.760535,,5.84012
0.736763,,3.30151
3.8942,,2.99243
2.33133,,2.66415
-0.320283,,3.83535
-0.454499,,0.896911
-0.0161855,,5.57817
-0.311604,,0.11479
0.984758,,-1.61555
1.82054,,3.04673
1.38508,,1.59648
0.457376,,5.62529
0.728104,,2.8392
1.03685,,6.40057
0.911035,,3.44867
1.60889,,7.06106
1.91405,,6.98852
2.03184,,7.08328
1.77959,,3.20872
1.50978,,0.791938
1.70739,,1.39753
1.95618,,2.19491
2.06392,,5.56087
0.182518,,3.17634
-1.48177,,2.80417
0.709683,,1.60933
0.415228,,-5.51239
1.5797,,1.75675
0.564582,,-0.370496
0.506006,,4.54474
1.16614,,2.57859
0.85492,,9.2105
1.71673,,2.46295
1.3073,,2.93443
0.233124,,6.52325
1.42373,,-0.291818
0.675822,,6.76652
3.15903,,3.69569
0.819675,,1.00959
0.776127,,0.0967066
-0.800111,,5.3452
0.604288,,4.54044
1.70942,,1.31046
1.52543,,7.47885
1.02193,,5.33294
2.69557,,1.78116
1.5744,,3.77095
3.74858,,1.13504
1.65064,,4.29676
1.48378,,2.63365
0.647205,,-2.51256
0.84825,,-1.27101
2.84491,,6.34629
0.66365,,-1.72142
1.7605,,4.18343
-1.57666,,6.68265
1.35126,,-0.3319
1.4819,,6.25099
2.04359,,6.14938
0.938756,,0.794284
1.50192,,9.15665
0.602019,,0.51814
2.20747,,1.89969
0.229044,,6.52023
0.575493,,6.23185
1.20204,,5.05018
1.37541,,-2.78659
2.91785,,1.26861
1.3256,,9.37035
-0.206425,,0.6623
1.54497,,3.82783
1.7018,,3.44929
-0.452588,,6.60834
0.235933,,6.07883
2.01401,,5.34258
1.00783,,1.53401
0.385137,,5.44948
1.69969,,3.492
2.30243,,5.99779
2.12991,,5.76413
-0.147915,,5.86999
0.128263,,-0.334524
1.22121,,6.11621
1.50749,,-2.64902
-0.0679746,,4.15086
1.37915,,2.14899
1.66578,,0.849659
2.14777,,9.69521
1.20994,,7.96007
0.460974,,1.52689
0.0895616,,4.92313
-0.0072515,,1.33217
1.0086,,4.53188
1.24722,,5.90247
0.56232,,3.51909
0.498402,,4.45048
0.717752,,4.07691
0.325746,,3.91338
-1.15639,,8.76508
3.33574,,-0.843618
0.366211,,3.73978
2.48872,,3.06446
-0.746676,,0.376048
-1.13023,,0.79957
-0.380993,,1.77678
-0.370113,,7.5875
1.8481,,1.6589
0.806143,,2.0247
1.45089,,4.32166
1.39062,,1.30933
1.59451,,6.92942
-0.381629,,2.66651
-0.90417,,4.4213
2.43997,,7.45461
0.452786,,2.15237
0.71589,,3.12401
1.86437,,6.23147
2.07717,,6.06443
0.467366,,6.55878
1.83874,,5.74948
1.88979,,4.66673
2.37861,,3.67999
0.916004,,5.534
0.837076,,9.78492
-0.631755,,5.76136
-0.473545,,5.30203
0.779942,,5.08858
0.592877,,2.45266
0.927222,,6.71867
-1.13012,,0.0500522
1.21496,,8.54111
-0.645751,,3.52553
0.553897,,0.587882
0.439485,,3.8353
0.781912,,2.0618
1.50354,,4.24568
1.01382,,-1.96728
0.0381335,,10.5061
2.07561,,5.29118
-0.516418,,7.34557
0.364343,,4.50059
1.56341,,0.700192
1.04137,,6.01288
0.668613,,3.70113
0.306522,,3.71556
0.255421,,0.407661
1.88191,,3.99336
2.92464,,6.28458
0.666084,,1.99162
2.29087,,5.4162
1.34783,,4.59076
2.23147,,3.18953
1.73916,,3.80657
-1.50028,,4.17185
-0.269055,,5.23511
1.0876,,9.19184
0.513284,,5.12114
1.5541,,3.19904
0.758981,,1.59881
0.488486,,7.47679
1.39932,,9.6015
0.83102,,5.39339
0.183053,,7.83393
1.2312,,4.68472
0.827549,,3.87764
2.61954,,3.58222
1.283,,3.58396
3.7434,,4.74652
2.03133,,5.3933
0.245191,,9.56174
1.15468,,4.22671
2.47833,,3.36753
0.163039,,5.08244
1.74298,,-0.322259
1.98401,,4.58369
3.39655,,3.12357
1.39567,,8.87448
1.75251,,1.93981
0.55641,,1.34231
2.77588,,1.26755
2.60147,,6.6585
2.11759,,8.03461
1.26399,,3.49052
2.88775,,2.62891
-0.311448,,4.64071
0.786937,,3.80799
0.71698,,6.99227
0.438198,,1.45529
0.304995,,3.1035
0.824841,,5.81073
-0.10324,,6.99988
0.415521,,2.00581
0.129133,,2.68656
0.908114,,7.91529
3.07085,,3.94815
0.739047,,10.0873
2.10201,,7.1818
0.911745,,2.95339
0.96937,,2.70348
-0.624439,,3.0672
2.95208,,5.95628
-0.033775,,-0.284097
1.64679,,2.52622
0.10079,,5.30664
0.456339,,4.20093
0.401003,,3.64971
0.474156,,4.74708
1.48529,,0.835871
2.00338,,6.0356
1.75894,,8.13958
0.159181,,3.51055
0.92746,,6.29715
1.13983,,8.57031
-0.585505,,9.26235
1.96867,,7.86272
2.18326,,9.84808
0.755195,,2.59899
-0.496527,,5.25843
-0.881428,,5.76108
0.275591,,8.31141
2.07446,,2.08484
1.26503,,3.16564
0.159513,,4.11378
-0.16607,,10.053
1.06697,,3.2793
0.5432,,4.37083
0.900221,,5.40154
1.3473,,8.01932
-0.297115,,3.29859
0.493702,,0.726099
0.925052,,5.6689
0.552983,,1.07845
1.76009,,4.53801
1.26191,,5.69089
-0.36359,,6.6655
2.78085,,-0.164372
1.14299,,0.623816
-0.224864,,0.947817
1.73006,,6.70613
0.186125,,7.61879
-0.299038,,2.4468
1.20858,,4.79476
1.67508,,3.42073
0.484252,,7.18318
1.19669,,2.69887
1.46487,,0.379123
1.8304,,5.18446
0.563328,,8.93768
-0.115833,,6.84141
-0.801175,,5.80288
1.18389,,2.16936
1.47992,,5.72068
-0.301133,,6.47726
-0.688467,,8.30592
0.903708,,3.27429
2.26858,,-2.34482
1.88774,,4.43181
2.00044,,2.65949
-0.251504,,7.32374
1.4852,,7.11731
1.83077,,-0.743229
1.54401,,3.70531
0.941535,,4.9708
0.782822,,3.01783
1.8673,,-0.674397
1.8012,,1.94879
1.56263,,-0.708042
0.833328,,7.46061
1.77131,,5.99072
1.57172,,2.53852
1.89227,,2.77531
0.070411,,-0.676323
2.28735,,2.42267
0.798666,,6.30798
1.47887,,6.42809
1.53701,,2.85122
1.62444,,2.51146
2.07082,,2.91136
0.173624,,3.33158
0.637633,,5.73634
1.22976,,6.66986
1.8793,,3.51257
-0.981819,,8.29981
0.352465,,-0.248788
1.11266,,2.38881
3.35128,,1.89892
1.77267,,4.47548
-0.326333,,2.00719
0.0794699,,10.2438
1.12793,,3.58745
2.07367,,4.56013
3.31246,,7.14004
0.79513,,7.98658
2.33532,,7.29786
-1.42049,,5.30519
-0.0896018,,9.64492
0.866885,,-0.619032
1.63913,,3.01526
2.03589,,1.60179
2.42264,,1.09025
1.4494,,4.76779
1.21164,,-2.95086
0.0970733,,5.63409
-0.42785,,10.3427
1.36683,,6.31655
0.562261,,5.25606
1.02512,,6.36284
0.516676,,3.07858
0.693724,,3.04931
0.856873,,6.00938
1.64265,,8.18083
2.263,,8.87824
0.718846,,5.97772
1.03372,,-1.07299
0.347088,,6.80774
0.814836,,3.856
0.768541,,5.7343
0.605419,,5.4342
0.525699,,9.87099
1.65398,,6.47554
1.34227,,6.28964
-0.128208,,7.582
-0.424895,,2.5931
1.81913,,4.5927
1.11855,,4.11713
-0.381475,,-3.8221
-0.213994,,4.06134
0.995176,,7.83379
1.26837,,0.861764
0.463577,,7.27713
0.831614,,5.20466
2.26858,,2.72775
0.606243,,1.27651
1.04849,,3.74825
0.91183,,-1.3807
0.0383799,,3.13574
-1.69174,,2.98326
-0.0132014,,2.73617
1.14072,,5.87631
0.935124,,4.53134
-0.0495501,,4.35683
2.17986,,0.592013
0.00502616,,-1.08588
2.2432,,1.162
1.87186,,4.69628
1.23514,,5.15801
-1.12281,,3.24381
1.14668,,3.40855
1.11646,,7.28768
0.281532,,3.97049
-0.895985,,6.26469
0.596698,,2.46505
2.08421,,5.55352
0.803714,,6.66678
-0.092265,,4.57707
0.613849,,5.63042
-0.610829,,9.80519
-0.253742,,2.91392
2.06774,,2.54654
0.614852,,3.90166
-0.0616077,,2.87667
3.70731,,4.78372
1.23163,,9.08747
0.509654,,2.24856
0.968563,,-1.57364
0.859687,,5.88732
0.875209,,4.47995
0.169161,,4.41219
1.68016,,4.97206
1.28761,,5.43152
0.807742,,0.786824
1.54661,,4.58075
0.176434,,3.00521
0.441281,,7.0871
1.0695,,9.16509
0.581614,,-2.65364
0.782492,,0.666801
2.30195,,0.481675
0.0907347,,7.48013
2.02715,,2.40349
0.724915,,7.67173
1.95217,,3.38089
0.146457,,2.65577
-0.903592,,5.19435
-0.466814,,6.27603
0.985495,,2.68326
-0.148766,,7.61591
2.18732,,4.90047
2.16534,,8.34249
-1.22858,,7.23008
1.08444,,2.89911
2.02075,,6.94129
0.639177,,2.79311
2.188,,2.89576
0.964246,,3.78633
1.36018,,2.43582
0.842454,,4.33872
2.51923,,4.47021
0.256839,,4.88078
0.642725,,2.80029
2.05729,,2.08782
1.2367,,0.498227
1.63586,,3.18547
0.0350171,,5.0016
-0.753837,,3.63599
1.9029,,4.66848
2.29894,,4.5311
1.27905,,1.58746
1.16242,,3.57413
0.837516,,7.02289
1.58228,,3.8322
2.41775,,-1.1949
-0.304522,,9.38759
0.269538,,4.56597
-1.71526,,12.6436
0.00785178,,4.967
0.768999,,7.32634
0.864313,,6.27681
1.30961,,3.83484
0.80499,,3.08267
0.587912,,7.21995
1.20112,,6.27273
2.99604,,1.27507
1.78855,,0.119873
0.921909,,1.24696
1.5758,,2.79238
-0.515289,,5.51015
1.07009,,3.43356
-0.275367,,2.1906
0.335905,,6.96723
0.721897,,6.3388
1.42028,,5.2268
-0.135634,,2.46717
1.21605,,2.19525
0.745916,,4.78155
1.18981,,5.0961
1.56996,,5.70374
0.755895,,4.68965
0.569791,,9.89951
-0.0308114,,3.05379
0.796471,,3.69737
0.0321733,,8.63566
1.80707,,6.42812
-0.736715,,5.43553
1.06011,,-1.70006
1.09015,,2.74861
-0.893032,,0.0338883
1.28512,,0.911725
2.69267,,3.04498
1.08825,,4.88605
1.36166,,6.96442
1.24986,,3.39622
-0.74262,,5.32364
1.14936,,8.24281
1.03154,,4.13897
0.00711745,,4.25181
1.44888,,3.09414
0.0563006,,7.09756
1.35214,,3.0436
0.512997,,0.859
0.576794,,7.83465
2.66606,,5.79612
-0.812159,,-1.20657
2.04473,,4.45414
1.74235,,4.18382
2.86194,,4.58528
1.8177,,4.51423
0.909227,,5.67482
0.942673,,6.10665
1.49356,,3.91802
2.19999,,6.65711
1.07412,,9.43917
0.432691,,3.9507
0.540561,,3.14015
0.232698,,5.63987
1.98947,,3.15357
0.231444,,5.36343
0.442489,,7.7146
1.93763,,5.41614
1.20636,,4.61518
2.20257,,3.50305
3.38996,,5.6687
3.35651,,1.03414
0.0791184,,5.75989
1.63325,,2.04224
1.82154,,0.711196
-1.11955,,3.21426
0.531273,,2.44706
1.97478,,8.37588
0.00147235,,8.66409
0.193218,,0.616028
0.390188,,4.11104
-0.85412,,-0.297719
1.82198,,5.16642
0.466768,,0.581241
0.685603,,-0.306695
-0.637396,,3.36854
1.45799,,2.09278
0.922589,,4.66371
0.795924,,9.57637
0.769793,,4.90089
0.94773,,4.85243
-0.917655,,2.45728
1.58862,,1.61423
1.11996,,4.2673
0.695176,,3.32879
-0.133573,,5.75769
3.26863,,4.69744
2.45826,,8.91437
-0.379876,,6.40409
1.73619,,3.04727
1.25903,,1.74011
1.41668,,2.26017
1.70841,,3.11194
-0.453623,,0.892481
1.3928,,3.08911
0.739674,,0.375867
-0.508102,,-0.672966
-1.75596,,4.6156
1.25548,,2.91132
1.05215,,-0.69719
0.797794,,7.02048
2.08167,,3.30863
0.747151,,1.70283
1.76985,,1.75607
1.0393,,9.85524
2.23565,,8.38897
1.35864,,-0.772535
1.44889,,2.20814
0.969095,,6.2368
1.97875,,3.35281
-0.171802,,5.48073
1.8215,,7.20058
2.09347,,1.72664
2.02617,,2.53362
1.84636,,0.178476
0.829599,,1.47597
1.20386,,4.60304
1.26717,,4.36422
-0.639189,,-0.172337
0.643366,,5.31176
2.8232,,5.69335
0.039533,,3.53337
-0.094649,,3.14063
0.276494,,5.87117
0.965227,,-1.55913
1.05086,,7.22294
2.17899,,5.7498
1.30952,,0.628372
-0.0737933,,5.73012
1.2798,,-3.4859
-0.76085,,2.89866
-0.262257,,3.79634
0.71504,,7.02241
2.56497,,2.72907
-0.28024,,4.39902
1.63405,,6.27435
0.101884,,9.11086
3.29149,,5.68411
3.43271,,0.295685
-1.18792,,2.33183
-0.00398231,,-1.14641
1.70061,,4.26099
-1.13677,,6.13216
2.16227,,2.92588
-1.20368,,6.40394
1.19427,,8.73785
-0.362683,,7.74126
1.112,,6.09618
-0.399077,,4.96746
-1.19753,,2.16496
-0.521238,,1.2192
1.23572,,6.38131
0.479875,,0.0147383
0.979437,,1.7703
1.17044,,3.6772
2.36249,,5.2319
1.7343,,2.77378
0.319109,,1.84954
1.0906,,-0.851571
1.1596,,1.76213
1.42824,,4.93672
1.96466,,6.41413
2.11598,,7.13743
1.49888,,6.17566
1.12379,,5.7087
-0.037028,,0.536246
2.27473,,3.74709
-0.814331,,1.83903
1.16578,,7.25908
-0.948081,,1.41885
1.55114,,3.56857
2.10239,,8.00891
1.65693,,4.54794
0.575994,,2.36856
1.72201,,-0.646825
0.941335,,1.4302
0.346919,,2.6928
1.6183,,2.65283
1.34962,,3.56471
1.9067,,6.4187
1.01641,,3.26833
2.16033,,5.73984
0.295292,,7.33031
0.0794567,,2.82154
0.0104079,,2.29596
0.773019,,8.76442
1.73732,,-0.117244
0.516744,,4.29385
1.21073,,7.25257
-0.119175,,6.24476
1.28236,,2.16489
0.895755,,5.84396
1.29875,,5.5057
1.06981,,5.40491
1.75107,,0.0314548
-0.320273,,-1.98483
1.23809,,7.30526
0.646156,,4.54096
0.171424,,7.22672
1.0095,,5.66352
2.39116,,1.50455
1.93076,,5.38043
3.15563,,6.15889
3.3719,,5.65985
0.861051,,4.6215
-0.287892,,7.0996
0.66706,,-0.30617
1.52237,,4.24745
0.369767,,2.12474
0.144543,,8.54033
1.3828,,3.95631
1.2614,,3.40659
2.33231,,2.56521
1.51723,,6.10894
2.18426,,3.6926
-1.90514,,4.88265
0.480252,,2.12918
1.30136,,4.4579
0.611075,,-2.30693
1.25097,,2.15431
2.04179,,3.90205
0.705522,,4.23517
2.43868,,3.32228
1.38908,,3.28789
2.54188,,2.9358
1.34602,,-1.37596
0.251769,,6.41117
2.15344,,5.46296
1.31346,,5.64937
1.73658,,2.02207
0.463326,,1.50907
0.458539,,3.33232
0.423023,,4.88642
1.58242,,-1.53435
0.361871,,4.03684
2.77275,,2.97969
1.39667,,1.1541
2.22907,,8.48895
0.0608249,,2.14486
1.78818,,6.34858
0.000722945,,2.45686
0.140238,,5.91587
1.11458,,7.47462
0.662579,,-1.79176
1.5804,,2.77503
0.429461,,8.72052
-0.788439,,3.87417
0.780338,,0.326245
1.07026,,6.18983
1.54586,,2.89499
0.563325,,1.2884
0.376746,,3.25036
2.22709,,3.45328
0.572752,,6.28457
2.02047,,6.30888
0.571392,,6.46138
1.16445,,5.79596
0.792527,,2.81729
-0.408645,,5.94425
1.64232,,2.30584
1.798,,3.60212
1.27199,,11.2035
1.58055,,0.159601
-0.317232,,3.87294
2.07147,,1.43049
0.905483,,3.1632
2.1145,,2.21558
0.726886,,0.18801
-0.319494,,11.9805
-0.593522,,4.5301
0.284846,,2.2183
0.307961,,7.51132
0.975243,,-0.300515
1.25432,,5.27657
1.02092,,3.58067
-0.645025,,6.08442
-0.499241,,2.51211
0.588108,,7.99723
1.29908,,8.22991
0.332,,-1.85243
0.593107,,1.89954
1.59259,,10.8442
0.324803,,8.53576
0.961696,,2.12873
1.30781,,-0.688976
0.361971,,2.89252
0.583206,,6.11909
1.5862,,5.87494
1.05087,,7.83323
0.825865,,3.04957
1.85591,,4.80129
1.39837,,4.65063
0.201555,,10.3756
1.31411,,4.63007
1.25614,,3.41879
1.44979,,6.62186
1.98352,,8.56299
1.01134,,5.33631
1.45765,,3.14091
-0.204858,,5.05129
0.82726,,7.46292
1.79479,,1.43812
1.1282,,4.27144
2.37384,,8.22112
0.135354,,0.115304
0.0885918,,1.63026
-1.01423,,4.48275
0.518004,,5.28848
1.41014,,0.823652
0.679636,,0.689523
0.48512,,6.70652
1.69344,,4.88768
2.21304,,1.70862
0.866519,,2.66519
-0.913809,,1.52402
0.462634,,6.46135
-0.938545,,6.58344
1.27294,,6.0587
0.0790612,,6.6285
1.43714,,2.55553
1.68759,,4.635
1.08011,,6.69507
1.15255,,5.88253
0.588353,,9.0923
1.4455,,8.25091
-0.530103,,4.19852
0.879186,,1.17839
0.803137,,4.17617
0.109038,,4.09999
3.02575,,7.43124
0.215203,,6.36114
0.278873,,3.35027
0.822296,,3.9156
0.644825,,4.51592
-0.394235,,6.17085
1.4376,,6.49579
2.15388,,2.58358
-0.245049,,5.35208
1.38215,,1.17778
1.3589,,2.98608
3.01346,,-1.06857
3.05704,,5.09476
1.50809,,5.65777
2.26787,,5.34643
0.403871,,7.76303
1.45653,,7.74653
1.98553,,1.98455
2.99937,,5.8078
1.95876,,5.70769
2.21685,,9.86584
2.0895,,4.30446
0.407773,,6.90652
-0.656364,,3.33672
2.30484,,5.13361
-0.437354,,1.74984
0.727999,,4.65089
1.16077,,2.59463
0.269725,,1.091
0.24267,,1.17869
-0.587653,,3.95785
0.0423774,,4.32942
1.12345,,3.60652
0.857776,,8.57218
0.90283,,8.07413
1.36368,,4.19301
0.488565,,4.20869
1.62154,,2.0248
0.602504,,4.84218
-0.0217943,,6.64687
-0.41769,,-2.64803
1.66478,,0.78122
0.082754,,5.89939
1.00003,,7.26151
1.57452,,5.18972
1.18651,,1.86114
1.64626,,3.45174
1.27402,,5.45147
0.582646,,1.03566
-0.660659,,1.75596
1.46417,,6.68157
0.126374,,0.831479
0.214727,,5.70329
-0.000248194,,0.931416
2.7825,,8.49019
0.551349,,4.27853
2.88563,,4.99428
1.04338,,8.45862
0.530711,,5.63545
-0.0890621,,2.25435
0.87393,,5.27554
1.28129,,4.59687
1.61774,,10.4041
-2.062,,2.76658
3.00852,,7.64664
0.840049,,5.54702
-0.851694,,0.382043
2.27577,,2.65549
0.300341,,3.10305
-0.122223,,3.64463
1.29035,,4.938
-0.710796,,3.76833
0.951508,,0.816515
1.16569,,-4.18872
0.1598,,2.87628
-0.51591,,7.83663
0.715504,,3.8539
1.05238,,8.99659
0.923473,,2.23625
0.963791,,10.5053
1.39754,,-2.69266
1.2915,,2.84914
0.678153,,6.01045
0.52088,,1.48854
1.00935,,2.95906
2.25424,,10.0068
1.28645,,6.58068
1.6912,,7.33669
0.423862,,5.48027
0.904963,,5.0151
-0.349938,,-0.118041
1.15832,,5.80807
-0.333785,,5.03143
0.683936,,6.06183
2.34611,,9.04018
1.82787,,1.39841
0.526211,,2.3156
0.875308,,10.3592
2.56169,,5.49326
-1.71487,,0.920503
-0.256882,,8.41271
-0.282788,,7.18562
0.787792,,3.61809
2.69354,,3.40811
1.32921,,2.53577
-0.351917,,6.22125
-1.24501,,2.92313
1.49302,,1.38617
0.712042,,5.4956
-0.559276,,-0.0537806
1.88285,,7.58208
-0.109313,,4.88197
2.23825,,2.22224
1.6193,,-1.73128
-0.967345,,2.4249
-0.12392,,9.77721
-0.665533,,6.78845
1.60039,,3.34117
0.719408,,1.6552
-0.903434,,0.343506
1.73134,,0.502667
1.54031,,6.41008
3.43592,,5.68352
2.12094,,4.32688
0.656414,,6.56721
2.30573,,4.03271
0.874433,,6.19563
0.150083,,3.55257
0.778569,,0.482828
0.677107,,0.678824
0.990246,,2.93681
-0.0880458,,2.11736
2.02055,,2.51606
-1.85802,,0.387792
-0.586387,,4.53876
1.24407,,1.78701
0.406901,,1.47609
1.83884,,2.65433
2.61324,,4.72106
1.18439,,4.32822
-1.33567,,5.64698
1.5456,,4.17599
0.205822,,3.03495
0.667829,,7.80691
1.16368,,0.725007
-0.0541853,,2.3623
2.31681,,0.371928
0.980387,,5.38462
-0.285757,,6.02726
1.70402,,8.13115
0.34343,,3.78624
0.191268,,2.33462
0.897407,,4.05148
0.73909,,0.767406
0.251835,,4.89927
1.02452,,2.74827
2.15747,,4.64804
2.62611,,4.98251
1.12766,,5.44542
1.85137,,7.16435
0.945004,,4.68962
1.42086,,6.8098
3.54253,,6.1221
1.53386,,6.77525
-0.229848,,7.72119
0.978965,,3.48862
1.27041,,2.85121
-0.0604987,,5.81913
1.61856,,4.87737
1.61622,,4.76201
1.82807,,2.5661
1.58208,,3.62675
1.34576,,2.79104
1.64402,,7.97372
0.581539,,5.06734
0.894201,,9.87716
1.8848,,2.43076
2.45002,,-1.98994
4.10929,,5.77699
0.481114,,2.74271
0.994973,,3.32054
1.40948,,2.18566
0.865351,,-1.73004
1.58304,,5.43656
-1.12347,,3.34326
2.27972,,2.12745
0.276761,,10.0993
1.80645,,5.37245
1.43654,,4.59707
-0.0399519,,3.10867
0.484359,,8.11449
-0.385269,,3.41653
1.61553,,0.457626
2.39703,,0.860021
1.05569,,4.64812
1.60718,,-0.0830026
1.34734,,8.22433
1.99225,,3.48558
-1.4168,,7.20899
1.26269,,-0.00106382
2.85219,,-0.345579
1.48951,,-0.895677
2.46958,,-1.26833
-0.548577,,5.11845
1.80025,,5.23499
0.484568,,4.64028
2.2758,,2.87277
1.60334,,9.26514
0.899416,,-0.458833
2.68578,,4.33829
1.44212,,4.09578
-0.457585,,-0.286814
2.28355,,-0.805727
1.55596,,6.70302
2.12392,,10.4992
1.64284,,7.31533
2.33772,,7.87871
-0.481444,,8.33727
2.0328,,5.47326
-0.33932,,4.96284
0.354345,,5.97928
1.72566,,1.81191
-1.13259,,4.13275
0.809409,,8.75716
-0.267167,,5.85779
0.630576,,4.23851
0.940856,,5.49088
1.56345,,6.25049
0.414239,,-0.746263
1.39979,,-0.316828
1.78057,,4.4086
1.28789,,2.06763
0.921928,,2.8553
1.94736,,7.08226
0.0255406,,9.10411
-0.0694976,,3.25651
0.940274,,2.7664
0.203669,,7.01744
2.30655,,4.25269
-0.457744,,0.710733
2.09961,,2.46744
0.612926,,5.4761
0.845054,,4.23932
1.02067,,5.01579
0.641364,,8.26
1.03329,,4.71182
1.1832,,2.50584
1.63743,,6.6667
0.6157,,4.63546
-0.188095,,6.4783
0.796873,,4.75775
1.49202,,-0.722086
1.31229,,5.74561
-0.0859939,,2.76199
2.60805,,2.74907
2.10574,,2.23233
0.694286,,2.15195
0.970401,,5.5833
-0.614754,,3.51008
-0.436768,,7.79044
-0.194802,,4.81678
0.896094,,1.46539
2.15564,,9.17044
2.37845,,2.25438
0.245375,,1.84134
1.79608,,2.49908
0.311713,,3.91197
-0.546909,,1.65427
0.621528,,3.33684
1.38862,,4.29959
1.75025,,3.07057
1.80951,,1.17151
-0.819037,,4.33499
0.406271,,4.40318
1.57931,,7.77053
0.746104,,8.01335
1.37191,,6.15988
0.826076,,5.8077
2.35743,,6.81751
1.88434,,1.20564
0.617304,,3.94146
0.86246,,5.8044
1.61364,,2.29885
0.798765,,3.18309
0.864321,,0.617437
1.09901,,6.68827
0.60687,,5.26712
1.15335,,8.79373
0.440228,,2.44145
1.47191,,-1.95917
0.771011,,2.85355
2.91697,,-2.03327
1.25818,,4.74381
1.69182,,6.76932
1.8819,,5.54095
2.79941,,3.80418
1.21882,,9.77431
0.470628,,5.38002
-0.147476,,1.38818
0.755914,,3.86113
0.258661,,3.72481
0.173665,,5.94997
2.50707,,6.85277
2.30111,,4.924
0.867551,,2.06212
-1.65269,,6.26355
2.88595,,4.10371
1.08427,,2.66466
2.76357,,0.953181
1.96353,,3.15018
-0.487458,,7.06099
2.46533,,2.51478
-1.0759,,2.67492
-0.0117893,,2.12296
-0.791689,,7.85125
-0.0853202,,2.84174
-0.19348,,3.97943
2.02133,,1.88334
1.07517,,6.33747
0.704479,,6.10389
0.152916,,1.13905
0.642384,,-0.538212
-0.208636,,8.21316
1.71927,,7.19563
2.15157,,3.98348
-0.422985,,1.32457
-0.880461,,-1.0525
-0.275536,,8.33212
0.245398,,6.21397
1.12919,,2.55358
2.47307,,2.96441
-0.228329,,0.376219
0.943685,,4.11737
1.09373,,3.69118
0.638733,,2.40486
-0.6818,,6.8952
1.50105,,3.67345
0.185875,,1.94376
1.93211,,7.02678
0.870327,,3.18787
-0.884349,,9.74367
0.754366,,5.47355
0.531913,,4.85366
1.02952,,1.41398
1.23942,,8.75777
2.89768,,0.983571
1.15292,,2.19928
0.220341,,4.17103
2.00604,,1.14921
1.36799,,-3.67355
0.575013,,4.33448
-0.381595,,6.62702
-0.73088,,1.60918
-0.175819,,8.31121
0.726309,,3.10374
0.198304,,7.01593
0.437014,,4.45833
0.424261,,-1.07797
2.78961,,5.30722
1.27557,,5.46808
2.54831,,2.70571
0.465642,,2.67856
0.604953,,1.15091
2.34358,,0.229078
0.708093,,5.89769
0.783056,,1.66908
-0.758238,,6.87521
0.362419,,3.74006
2.21956,,2.44777
2.80461,,8.78563
-0.574298,,3.32913
1.60381,,6.09611
1.28056,,3.08575
-0.0649129,,7.9621
-0.563741,,2.87642
1.1975,,4.21178
1.30573,,10.0369
1.42419,,10.6057
1.97286,,3.08368
-0.821011,,10.204
0.408733,,3.99291
1.75457,,1.47104
1.29615,,3.01453
0.0392123,,4.43262
0.688717,,4.14109
2.1284,,5.45338
0.666835,,2.52042
1.85341,,0.692768
0.755518,,4.62912
0.352899,,5.45168
-0.872927,,8.68349
0.402926,,4.74841
0.414375,,6.18148
0.429169,,4.09651
0.55193,,5.89786
0.231841,,10.4939
0.957623,,0.508069
1.98608,,1.11633
0.0497912,,2.52793
1.62736,,8.85704
2.01456,,4.87792
1.52894,,6.36434
1.59981,,1.47198
2.49848,,3.37746
-0.00267434,,5.84269
-0.365409,,5.84405
